ticker,entry_date,exit_date,entry_price,exit_price,shares,pnl,entry_cost,exit_cost,transaction_cost,liquidity_constrained,hold_days,exit_reason,regime_active_at_entry,overnight_gap,weekend_gap,period
IJH,2005-01-05,2005-01-18,9.4858,9.4545,703,-21.99,7.0955,7.0913,14.1868,False,8,HIGH_EXIT,True,True,True,IS
IWM,2005-01-05,2005-01-19,47.111,46.851,141,-36.65,1.0482,1.0464,2.0947,False,9,RSI_EXIT,True,True,True,IS
VB,2005-01-05,2005-01-19,39.6755,39.7199,168,7.46,4.2927,4.301,8.5937,False,9,RSI_EXIT,True,True,True,IS
IJH,2005-01-25,2005-01-28,9.3947,9.4767,708,58.04,7.1122,7.1511,14.2633,False,3,HIGH_EXIT,True,True,False,IS
VB,2005-01-25,2005-01-28,38.8665,39.3305,171,79.34,4.2988,4.3444,8.6432,False,3,RSI_EXIT,True,True,False,IS
IWM,2005-02-23,2005-02-28,46.5605,47.8349,143,182.23,1.0661,1.0769,2.143,False,3,RSI_EXIT,True,True,True,IS
IJH,2005-02-23,2005-02-28,9.6929,9.9206,690,157.08,6.9362,7.0352,13.9714,False,3,RSI_EXIT,True,True,True,IS
VB,2005-02-23,2005-02-28,39.7937,40.6965,168,151.68,4.3876,4.4725,8.8601,False,3,RSI_EXIT,True,True,True,IS
IJR,2005-03-11,2005-04-05,20.5028,20.0871,332,-138.03,5.1353,5.0469,10.1822,False,16,MAX_HOLD,True,True,True,IS
IWM,2005-03-14,2005-04-06,47.307,46.4335,144,-125.79,1.0773,1.0662,2.1435,False,16,HIGH_EXIT,True,True,True,IS
VB,2005-03-14,2005-04-06,40.5095,39.8182,168,-116.14,4.8618,4.4545,9.3163,True,16,MAX_HOLD,True,True,True,IS
IWM,2005-04-15,2005-04-22,44.4335,45.0323,151,90.42,1.1062,1.1158,2.2219,False,5,HIGH_EXIT,False,True,True,IS
IJH,2005-04-15,2005-04-22,9.4629,9.4756,710,9.0,7.0659,7.1259,14.1918,False,5,HIGH_EXIT,True,True,True,IS
VB,2005-04-15,2005-04-22,38.29,38.6052,175,55.16,4.5231,4.645,9.168,False,5,HIGH_EXIT,True,True,True,IS
VB,2005-04-29,2005-05-05,37.6948,38.5962,179,161.34,4.6751,5.0453,9.7204,False,4,RSI_EXIT,False,True,True,IS
IJR,2005-04-29,2005-05-05,18.9637,19.4758,356,182.33,5.2488,5.3558,10.6047,False,4,RSI_EXIT,False,True,True,IS
IWM,2005-06-27,2005-06-30,47.2871,48.631,144,193.52,1.0737,1.0848,2.1585,False,3,RSI_EXIT,True,True,False,IS
VB,2005-06-27,2005-06-30,40.8584,41.8297,167,162.21,4.7671,4.8996,9.6666,True,3,RSI_EXIT,True,True,False,IS
IJH,2005-06-27,2005-07-05,10.0857,10.2602,680,118.67,6.9229,7.0053,13.9282,False,5,HIGH_EXIT,True,True,True,IS
IJH,2005-08-08,2005-08-16,10.6129,10.589,658,-15.75,6.8791,6.9104,13.7895,False,6,HIGH_EXIT,True,True,True,IS
IWM,2005-08-08,2005-08-26,50.2403,49.762,138,-66.0,1.0527,1.0486,2.1013,False,14,HIGH_EXIT,True,True,True,IS
IJH,2005-08-19,2005-08-26,10.4983,10.5131,658,9.76,6.8648,6.8832,13.748,False,5,HIGH_EXIT,True,True,True,IS
VB,2005-08-08,2005-08-26,43.4695,42.9032,160,-90.61,4.7862,4.6635,9.4497,False,14,HIGH_EXIT,True,True,True,IS
IJR,2005-08-29,2005-09-01,21.1954,21.8165,327,203.11,5.1754,5.2774,10.4528,False,3,RSI_EXIT,True,True,False,IS
IJH,2005-09-21,2005-09-29,10.4894,10.5034,666,9.31,6.9896,6.9614,13.951,False,6,HIGH_EXIT,True,True,True,IS
IWM,2005-09-22,2005-09-30,49.1016,50.2797,141,166.12,1.0697,1.0747,2.1444,False,6,RSI_EXIT,True,True,True,IS
VB,2005-09-22,2005-09-30,42.433,43.6077,164,192.65,4.912,4.9792,9.8912,True,6,RSI_EXIT,True,True,True,IS
IWM,2005-10-06,2005-10-20,48.81,48.2695,145,-78.37,1.0957,1.0932,2.1889,False,10,HIGH_EXIT,True,True,True,IS
VB,2005-10-06,2005-10-20,42.2859,41.6158,167,-111.9,4.9882,5.0065,9.9947,False,10,HIGH_EXIT,True,True,True,IS
IJR,2005-10-06,2005-10-20,21.1806,21.168,334,-4.21,5.2803,5.2869,10.5672,False,10,HIGH_EXIT,True,True,True,IS
IWM,2005-12-19,2005-12-23,51.7266,52.0487,136,43.81,1.0436,1.0461,2.0897,False,4,HIGH_EXIT,True,True,False,IS
IJH,2005-12-20,2005-12-23,11.0021,11.1982,635,124.54,6.7671,6.8412,13.6082,False,3,RSI_EXIT,True,True,False,IS
IJR,2005-12-19,2005-12-27,22.3566,22.5177,314,50.59,5.1388,5.1632,10.302,False,5,RSI_EXIT,True,True,True,IS
VB,2006-02-14,2006-02-15,46.5583,46.8981,152,51.65,4.6664,4.7003,9.3667,False,1,HIGH_EXIT,True,True,False,IS
IJH,2006-02-14,2006-02-16,11.4235,11.565,621,87.84,6.7452,6.7995,13.5447,False,2,HIGH_EXIT,True,True,False,IS
IJR,2006-02-14,2006-02-16,23.176,23.5808,306,123.85,5.1182,5.1893,10.3075,False,2,HIGH_EXIT,True,True,False,IS
IWM,2006-03-08,2006-03-15,54.625,56.0235,131,183.2,1.0249,1.0355,2.0604,False,5,RSI_EXIT,True,True,True,IS
IJH,2006-03-08,2006-03-15,11.4085,11.6698,628,164.05,6.8084,6.91,13.7184,False,5,RSI_EXIT,True,True,True,IS
VB,2006-03-08,2006-03-15,47.034,48.0946,152,161.21,4.6576,4.7541,9.4117,False,5,RSI_EXIT,True,True,True,IS
IWM,2006-04-12,2006-04-19,56.4119,58.748,129,301.35,1.0225,1.0395,2.062,False,4,RSI_EXIT,True,True,True,IS
IJH,2006-04-12,2006-04-19,11.7758,12.0524,620,171.52,6.819,6.9188,13.7378,False,4,RSI_EXIT,True,True,True,IS
VB,2006-04-12,2006-04-19,48.5216,50.1298,150,241.23,4.7351,4.9632,9.6983,False,4,RSI_EXIT,True,True,True,IS
IWM,2006-05-12,2006-05-26,57.3237,55.6529,130,-217.19,1.0384,1.0258,2.0641,False,10,HIGH_EXIT,True,True,True,IS
VB,2006-05-12,2006-05-26,49.1256,47.604,152,-231.29,5.0725,4.7175,9.79,False,10,HIGH_EXIT,True,True,True,IS
IJR,2006-05-12,2006-05-26,24.7237,24.0244,303,-211.91,5.3333,5.2217,10.555,False,10,HIGH_EXIT,True,True,True,IS
IJH,2006-06-09,2006-06-26,11.2726,11.1596,649,-73.31,7.0332,7.0475,14.0807,False,11,HIGH_EXIT,False,True,True,IS
VB,2006-06-12,2006-06-26,46.1708,45.8569,158,-49.6,4.7621,4.8948,9.6569,False,10,HIGH_EXIT,False,True,True,IS
IWM,2006-06-12,2006-06-27,53.4084,53.352,136,-7.68,1.0577,1.0589,2.1166,False,11,RSI_EXIT,False,True,True,IS
IWM,2006-11-02,2006-11-08,57.0565,58.1952,127,144.61,1.0083,1.0157,2.024,False,4,RSI_EXIT,True,True,True,IS
IJH,2006-11-02,2006-11-08,11.6172,11.821,627,127.8,6.9094,6.976,13.8854,False,4,RSI_EXIT,True,True,True,IS
VB,2006-11-02,2006-11-08,48.7296,49.4471,149,106.91,4.6746,4.7389,9.4135,False,4,RSI_EXIT,True,True,True,IS
IJH,2006-11-28,2006-12-01,11.9503,12.1975,618,152.79,6.8938,6.9704,13.8642,False,3,RSI_EXIT,True,True,False,IS
IWM,2006-11-28,2006-12-05,58.9656,61.1125,125,268.36,1.0051,1.0182,2.0233,False,5,RSI_EXIT,True,True,True,IS
VB,2006-11-28,2006-12-05,50.2626,52.0474,146,260.58,4.7846,4.9184,9.703,False,5,RSI_EXIT,True,True,True,IS
IWM,2006-12-19,2006-12-27,59.6276,60.5756,126,119.45,1.0159,1.0218,2.0376,False,5,HIGH_EXIT,True,True,True,IS
IJH,2006-12-26,2006-12-28,12.0682,12.2664,628,124.53,7.0229,7.0872,14.1101,False,2,HIGH_EXIT,True,True,False,IS
IJR,2006-12-19,2006-12-28,25.0975,25.66,301,169.31,5.3622,5.4393,10.8015,False,6,RSI_EXIT,True,True,True,IS
IWM,2007-01-08,2007-01-12,59.494,60.4906,128,127.56,1.0312,1.0388,2.07,False,4,RSI_EXIT,True,True,False,IS
VB,2007-01-08,2007-01-12,50.6917,51.5601,151,131.14,4.829,4.9353,9.7642,False,4,RSI_EXIT,True,True,False,IS
IJR,2007-01-08,2007-01-12,25.0233,25.3643,306,104.34,5.417,5.4815,10.8985,False,4,RSI_EXIT,True,True,False,IS
IWM,2007-02-28,2007-03-12,60.5919,60.2973,128,-37.7,1.0423,1.0415,2.0838,False,8,HIGH_EXIT,True,True,True,IS
IJH,2007-02-28,2007-03-12,12.6477,12.5987,614,-30.05,7.1137,7.148,14.2617,False,8,HIGH_EXIT,True,True,True,IS
VB,2007-02-28,2007-03-12,52.2588,52.0854,148,-25.66,5.0033,5.067,10.0703,False,8,HIGH_EXIT,True,True,True,IS
IWM,2007-05-01,2007-05-07,62.7377,64.0457,123,160.88,1.0101,1.0186,2.0287,False,4,RSI_EXIT,True,True,True,IS
IWM,2007-06-08,2007-06-15,63.4193,65.2771,122,226.65,1.0061,1.0183,2.0244,False,5,HIGH_EXIT,True,True,True,IS
IJH,2007-06-08,2007-06-15,13.4867,13.8485,577,208.72,6.9056,7.0362,13.9419,False,5,HIGH_EXIT,True,True,True,IS
VB,2007-06-08,2007-06-15,55.4616,56.9037,140,201.89,4.898,5.0079,9.906,False,5,HIGH_EXIT,True,True,True,IS
IJH,2007-06-27,2007-07-03,13.3864,13.745,594,212.97,7.0968,7.2121,14.3089,False,4,RSI_EXIT,True,True,True,IS
VB,2007-06-27,2007-07-03,55.1599,56.8212,144,239.23,4.9565,5.0951,10.0517,False,4,RSI_EXIT,True,True,True,IS
IJR,2007-06-27,2007-07-03,27.0872,27.8753,293,230.91,5.5249,5.6463,11.1712,False,4,HIGH_EXIT,True,True,True,IS
IWM,2007-07-23,2007-07-27,64.906,60.0223,125,-610.47,1.0396,1.01,2.0496,False,4,STOP_LOSS,True,True,False,IS
IJR,2007-07-30,2007-08-03,26.0971,26.3693,298,81.11,5.4717,5.5279,10.9996,False,4,HIGH_EXIT,False,True,False,IS
IJH,2007-07-25,2007-08-09,13.6168,12.9946,594,-369.59,7.1274,6.9739,14.1013,False,11,HIGH_EXIT,True,True,True,IS
VB,2007-07-25,2007-08-09,55.4923,52.8032,145,-389.93,5.1634,4.9607,10.1241,False,11,HIGH_EXIT,True,True,True,IS
IJR,2007-08-06,2007-08-20,25.7028,26.4079,301,212.23,5.4749,5.5756,11.0505,False,10,HIGH_EXIT,False,True,True,IS
IWM,2007-10-22,2007-10-29,61.1043,63.9504,128,364.31,1.0453,1.0629,2.1082,False,5,HIGH_EXIT,False,True,True,IS
IJH,2007-10-22,2007-10-29,13.2333,13.6232,593,231.21,6.9912,7.1176,14.1088,False,5,HIGH_EXIT,True,True,True,IS
VB,2007-10-22,2007-10-29,53.5341,55.7675,146,326.08,5.0127,5.1748,10.1875,False,5,HIGH_EXIT,False,True,True,IS
IJH,2007-11-12,2007-11-29,13.0027,12.9655,623,-23.2,7.307,7.3391,14.6461,False,12,RSI_EXIT,False,True,True,IS
IJH,2008-05-27,2008-05-30,13.1914,13.4148,613,136.95,7.2237,7.2881,14.5119,False,3,HIGH_EXIT,True,True,False,IS
VB,2008-06-12,2008-06-17,50.3763,51.6171,161,199.78,5.139,5.2794,10.4184,False,3,HIGH_EXIT,False,True,True,IS
IJH,2008-06-12,2008-06-18,13.133,13.3028,619,105.09,7.2731,7.3312,14.6043,False,4,HIGH_EXIT,True,True,True,IS
IJH,2008-06-25,2008-07-07,12.9843,11.9886,632,-629.32,7.3658,7.0457,14.4115,False,7,STOP_LOSS,True,True,True,IS
IWM,2008-08-22,2008-08-29,57.0957,58.194,140,153.77,1.1127,1.1217,2.2344,False,5,RSI_EXIT,True,True,True,IS
IWM,2008-09-16,2008-09-22,53.2112,59.0021,149,862.85,1.1582,1.2102,2.3684,False,4,RSI_EXIT,False,True,True,IS
VB,2008-09-05,2008-09-22,48.4894,50.3565,166,309.95,5.1126,5.5845,10.6971,False,11,RSI_EXIT,False,True,True,IS
IJR,2008-09-30,2008-10-06,22.7484,21.0106,369,-641.22,6.2223,5.9054,12.1277,False,4,STOP_LOSS,False,True,True,IS
IJH,2009-06-16,2009-06-29,9.1833,9.0486,896,-120.72,8.7373,8.6702,17.4075,False,9,HIGH_EXIT,True,True,True,IS
VB,2009-06-16,2009-06-29,36.1739,35.8511,227,-73.26,5.6134,5.5846,11.1979,False,9,RSI_EXIT,True,True,True,IS
IWM,2009-06-16,2009-07-02,41.1456,40.5813,199,-112.3,1.434,1.4248,2.8588,False,12,RSI_EXIT,True,True,True,IS
IWM,2009-07-08,2009-07-15,38.7927,40.2462,209,303.8,1.4773,1.4984,2.9757,False,5,HIGH_EXIT,True,True,True,IS
IJH,2009-07-08,2009-07-15,8.6349,8.989,944,334.22,8.9579,9.1709,18.1288,False,5,RSI_EXIT,True,True,True,IS
VB,2009-07-08,2009-07-15,34.111,35.4134,238,309.98,5.7006,5.9261,11.6267,False,5,RSI_EXIT,True,True,True,IS
IJR,2009-08-18,2009-08-24,19.1436,20.1968,438,461.33,6.5164,6.7625,13.2789,False,4,RSI_EXIT,True,True,True,IS
IWM,2009-09-02,2009-09-09,44.401,46.0056,191,306.48,1.4055,1.4211,2.8266,False,4,RSI_EXIT,True,True,True,IS
IJH,2009-09-02,2009-09-09,10.022,10.3778,850,302.42,8.6728,8.8339,17.5067,False,4,RSI_EXIT,True,True,True,IS
VB,2009-09-02,2009-09-09,39.7059,41.2928,214,339.59,5.6143,5.8255,11.4398,False,4,RSI_EXIT,True,True,True,IS
IWM,2009-10-02,2009-10-09,46.2087,48.6485,186,453.8,1.3833,1.4073,2.7906,False,5,RSI_EXIT,True,True,True,IS
IJH,2009-09-28,2009-10-09,10.7164,10.9248,819,170.71,8.6127,8.7366,17.3493,False,9,RSI_EXIT,True,True,True,IS
VB,2009-09-28,2009-10-09,43.1447,43.7908,203,131.15,5.7261,5.8288,11.5549,False,9,RSI_EXIT,True,True,True,IS
IWM,2009-10-28,2009-11-06,46.8565,45.914,191,-180.01,1.4292,1.419,2.8482,False,7,HIGH_EXIT,True,True,True,IS
IJH,2009-10-28,2009-11-06,10.7573,10.6072,834,-125.2,8.8528,8.7902,17.6431,False,7,HIGH_EXIT,True,True,True,IS
VB,2009-10-28,2009-11-06,42.3243,41.5816,212,-157.46,5.9201,5.8124,11.7325,False,7,HIGH_EXIT,True,True,True,IS
IWM,2009-11-30,2009-12-03,46.1048,47.9529,191,352.99,1.42,1.4398,2.8597,False,3,RSI_EXIT,True,True,False,IS
IJH,2010-01-25,2010-02-03,11.4658,11.3461,780,-93.38,8.513,8.4623,16.9753,False,7,HIGH_EXIT,True,True,True,IS
VB,2010-01-25,2010-02-03,45.1977,44.7613,197,-85.98,5.6975,5.6118,11.3093,False,7,HIGH_EXIT,True,True,True,IS
IWM,2010-01-25,2010-02-12,49.8487,48.1637,179,-301.62,1.3603,1.3455,2.7058,False,14,HIGH_EXIT,True,True,True,IS
IJH,2010-02-05,2010-02-12,10.9821,11.0823,800,80.21,8.5394,8.5861,17.1255,False,5,HIGH_EXIT,True,True,True,IS
VB,2010-02-05,2010-02-12,43.2146,43.7902,203,116.86,5.6492,5.7374,11.3866,False,5,HIGH_EXIT,True,True,True,IS
IWM,2010-05-07,2010-05-13,53.6996,57.5068,165,628.18,1.2911,1.3294,2.6206,False,4,RSI_EXIT,True,True,True,IS
IJH,2010-05-07,2010-05-13,12.2296,12.8814,725,472.49,8.2015,8.4931,16.6946,False,4,HIGH_EXIT,True,True,True,IS
VB,2010-05-07,2010-05-13,48.7678,52.1317,181,608.88,5.5488,5.9693,11.5181,False,4,HIGH_EXIT,True,True,True,IS
IWM,2010-05-21,2010-05-28,50.7698,53.8448,183,562.73,1.4115,1.4423,2.8538,False,5,RSI_EXIT,True,True,True,IS
IJH,2010-05-21,2010-05-28,11.5071,12.1784,811,544.46,8.9356,9.2461,18.1816,False,5,RSI_EXIT,True,True,True,IS
VB,2010-05-21,2010-05-28,46.0107,48.7924,202,561.89,6.0536,6.3834,12.437,False,5,RSI_EXIT,True,True,True,IS
IJH,2010-06-25,2010-07-08,11.7357,11.5976,833,-115.04,9.2747,9.1961,18.4708,False,8,HIGH_EXIT,True,True,True,IS
IWM,2010-06-25,2010-07-09,51.3413,50.0413,190,-247.0,1.4694,1.4516,2.921,False,9,HIGH_EXIT,False,True,True,IS
VB,2010-06-25,2010-07-09,46.667,45.7069,209,-200.67,6.421,6.0758,12.4969,False,9,HIGH_EXIT,True,True,True,IS
IWM,2010-08-12,2010-08-19,49.1441,50.5338,195,271.0,1.4868,1.4971,2.9839,False,5,HIGH_EXIT,False,True,True,IS
IJH,2010-08-12,2010-08-19,11.572,11.8341,832,218.05,9.1868,9.269,18.4558,False,5,HIGH_EXIT,False,True,True,IS
VB,2010-08-12,2010-08-19,45.3074,46.4484,212,241.9,6.261,6.3394,12.6004,False,5,HIGH_EXIT,False,True,True,IS
IWM,2010-11-17,2010-11-22,57.3227,58.4157,171,186.91,1.3655,1.3766,2.7421,False,3,HIGH_EXIT,True,True,True,IS
IJH,2010-11-17,2010-11-22,13.2763,13.4773,739,148.53,8.693,8.7821,17.4751,False,3,HIGH_EXIT,True,True,True,IS
VB,2010-11-17,2010-11-22,52.5841,53.427,186,156.78,6.0204,6.1358,12.1562,False,3,HIGH_EXIT,True,True,True,IS
IWM,2011-01-21,2011-01-27,63.6083,64.3317,156,112.84,1.2941,1.3004,2.5944,False,4,HIGH_EXIT,True,True,True,IS
VB,2011-01-21,2011-01-27,58.6066,59.0628,169,77.1,5.9737,6.0326,12.0063,False,4,RSI_EXIT,True,True,True,IS
IJR,2011-01-21,2011-01-27,27.5382,27.9423,361,145.89,6.8872,6.9903,13.8775,False,4,RSI_EXIT,True,True,True,IS
IWM,2011-02-24,2011-03-04,65.0315,67.3159,154,351.8,1.2914,1.3102,2.6016,False,6,RSI_EXIT,True,True,True,IS
IJH,2011-02-24,2011-03-04,15.1231,15.5801,664,303.51,8.4407,8.6245,17.0653,False,6,RSI_EXIT,True,True,True,IS
VB,2011-02-24,2011-03-04,59.9893,62.0406,167,342.57,6.0182,6.2712,12.2894,False,6,RSI_EXIT,True,True,True,IS
IWM,2011-03-16,2011-03-22,63.9906,66.2019,160,353.81,1.334,1.3524,2.6864,False,4,RSI_EXIT,True,True,True,IS
VB,2011-03-16,2011-03-22,59.2543,61.0667,173,313.54,6.2304,6.3834,12.6139,False,4,RSI_EXIT,True,True,True,IS
IJR,2011-03-16,2011-03-22,27.8,28.6259,370,305.59,7.1453,7.3134,14.4586,False,4,RSI_EXIT,True,True,True,IS
IWM,2011-04-13,2011-04-21,67.3594,68.7195,156,212.18,1.3209,1.3333,2.6541,False,6,RSI_EXIT,True,True,True,IS
IJH,2011-04-13,2011-04-21,15.6391,15.8934,675,171.69,8.7384,8.8431,17.5815,False,6,RSI_EXIT,True,True,True,IS
VB,2011-04-13,2011-04-21,62.1522,63.451,169,219.49,6.2848,6.4492,12.734,False,6,RSI_EXIT,True,True,True,IS
IWM,2011-05-05,2011-05-11,67.3513,69.4529,159,334.16,1.3489,1.3679,2.7168,False,4,RSI_EXIT,True,True,True,IS
VB,2011-05-05,2011-05-11,62.3763,64.1935,171,310.75,6.4215,6.6011,13.0226,False,4,RSI_EXIT,True,True,True,IS
IWM,2011-05-24,2011-05-31,66.4956,68.9395,163,398.37,1.3764,1.3988,2.7752,False,4,RSI_EXIT,True,True,True,IS
IJH,2011-05-18,2011-05-31,15.6856,16.0119,695,226.77,9.0532,9.1737,18.227,False,8,HIGH_EXIT,True,True,True,IS
VB,2011-05-18,2011-05-31,61.9927,63.5866,175,278.93,6.5527,6.7185,13.2712,False,8,RSI_EXIT,True,True,True,IS
IWM,2011-06-07,2011-06-22,65.2324,65.3624,170,22.09,1.4295,1.4311,2.8606,False,11,RSI_EXIT,True,True,True,IS
IJH,2011-06-07,2011-06-22,15.2688,15.2799,729,8.11,9.3617,9.3944,18.7561,False,11,RSI_EXIT,True,True,True,IS
VB,2011-06-07,2011-06-22,60.3385,60.4958,184,28.94,6.8125,6.8844,13.6969,False,11,RSI_EXIT,True,True,True,IS
IWM,2011-07-28,2011-08-04,65.3631,60.4449,170,-836.09,1.4299,1.3921,2.822,False,5,STOP_LOSS,True,True,True,IS
