date_entry,date_exit,state,spy_w,iwm_w,shy_w,nav_entry,nav_exit,pnl_pct,pnl_dollar,hold_days,exit_reason,cost_bps
2015-05-01,2015-05-07,iwm_heavy,0.4,0.6,0.0,176762.6683,175931.2166,-0.004704,-831.4517,4,state_change,0.1918
2015-05-07,2015-05-12,neutral,0.5,0.5,0.0,175928.0328,177521.7105,0.009059,1593.6777,3,state_change,0.181
2015-05-12,2015-05-15,iwm_heavy,0.4,0.6,0.0,177518.5554,179530.5773,0.011334,2012.0219,3,state_change,0.1777
2015-05-15,2015-06-17,neutral,0.5,0.5,0.0,179527.4155,181055.9849,0.008514,1528.5694,22,state_change,0.1761
2015-06-17,2015-07-02,spy_heavy,0.6,0.4,0.0,181052.5179,179474.3517,-0.008717,-1578.1662,11,state_change,0.1915
2015-07-02,2015-07-27,neutral,0.5,0.5,0.0,179471.1352,176337.879,-0.017458,-3133.2562,16,state_change,0.1792
2015-07-27,2015-08-21,iwm_heavy,0.4,0.6,0.0,176334.5189,169317.9229,-0.039791,-7016.596,19,state_change,0.1905
2015-08-21,2015-10-23,shy,0.0,0.0,1.0,169204.4533,169623.8891,0.002479,419.4358,44,state_change,6.7016
2015-10-23,2015-11-09,iwm_heavy,0.4,0.6,0.0,169510.1731,173194.2488,0.021734,3684.0757,11,state_change,6.704
2015-11-09,2015-11-13,neutral,0.5,0.5,0.0,173190.9789,167771.5892,-0.031291,-5419.3897,4,state_change,0.1888
2015-11-13,2015-11-18,shy,0.0,0.0,1.0,167659.6291,167699.2151,0.000236,39.586,3,state_change,6.6734
2015-11-18,2015-11-24,iwm_heavy,0.4,0.6,0.0,167586.7795,169889.7479,0.013742,2302.9684,4,state_change,6.7046
2015-11-24,2015-12-08,neutral,0.5,0.5,0.0,169886.6069,167927.3269,-0.011533,-1959.28,9,state_change,0.1849
2015-12-08,2015-12-14,iwm_heavy,0.4,0.6,0.0,167924.1932,163778.1135,-0.02469,-4146.0797,4,state_change,0.1866
2015-12-14,2015-12-17,shy,0.0,0.0,1.0,163668.234,163435.7809,-0.00142,-232.4531,3,state_change,6.709
2015-12-17,2015-12-22,iwm_heavy,0.4,0.6,0.0,163326.215,159985.7419,-0.020453,-3340.4731,3,state_change,6.7039
2015-12-22,2015-12-28,shy,0.0,0.0,1.0,159878.3495,159789.3487,-0.000557,-89.0008,3,state_change,6.7126
2015-12-28,2015-12-31,neutral,0.5,0.5,0.0,159682.5527,159493.4062,-0.001185,-189.1465,3,state_change,6.6835
2015-12-31,2016-01-06,iwm_heavy,0.4,0.6,0.0,159490.457,153283.2328,-0.038919,-6207.2242,3,state_change,0.1849
2016-01-06,2016-03-14,shy,0.0,0.0,1.0,153180.1446,153691.4512,0.003338,511.3066,46,state_change,6.7253
2016-03-14,2016-04-01,neutral,0.5,0.5,0.0,153588.5361,156295.6897,0.017626,2707.1536,13,state_change,6.6962
2016-04-01,2016-04-06,spy_heavy,0.6,0.4,0.0,156292.7896,155831.5062,-0.002951,-461.2834,3,state_change,0.1856
2016-04-06,2016-04-14,neutral,0.5,0.5,0.0,155828.5961,159691.0714,0.024787,3862.4753,6,state_change,0.1867
2016-04-14,2016-05-04,spy_heavy,0.6,0.4,0.0,159688.0777,157547.1022,-0.013407,-2140.9755,14,state_change,0.1875
2016-05-04,2016-05-25,neutral,0.5,0.5,0.0,157544.243,160597.8747,0.019383,3053.6317,15,state_change,0.1815
2016-05-25,2016-06-22,spy_heavy,0.6,0.4,0.0,160594.9349,162220.7248,0.010124,1625.7899,19,state_change,0.1831
2016-06-22,2016-06-28,neutral,0.5,0.5,0.0,162217.8982,155456.0344,-0.041684,-6761.8638,4,state_change,0.1742
2016-06-28,2016-07-01,shy,0.0,0.0,1.0,155351.9251,155552.5811,0.001292,200.656,3,state_change,6.697
2016-07-01,2016-07-12,neutral,0.5,0.5,0.0,155448.6349,160435.7421,0.032082,4987.1072,6,state_change,6.6824
2016-07-12,2016-07-20,spy_heavy,0.6,0.4,0.0,160432.7506,161474.2041,0.006492,1041.4535,6,state_change,0.1865
2016-07-20,2016-07-25,neutral,0.5,0.5,0.0,161471.2901,162178.9741,0.004383,707.684,3,state_change,0.1805
2016-07-25,2016-08-03,spy_heavy,0.6,0.4,0.0,162176.0786,161073.337,-0.0068,-1102.7416,7,state_change,0.1785
2016-08-03,2016-08-08,neutral,0.5,0.5,0.0,161070.4876,164172.4033,0.019258,3101.9157,3,state_change,0.1769
2016-08-08,2016-09-14,spy_heavy,0.6,0.4,0.0,164169.4456,161016.6857,-0.019204,-3152.7599,26,state_change,0.1802
2016-09-14,2016-09-19,neutral,0.5,0.5,0.0,161013.8994,162772.5005,0.010922,1758.6011,3,state_change,0.173
2016-09-19,2016-10-10,spy_heavy,0.6,0.4,0.0,162769.5949,164147.6358,0.008466,1378.0409,15,state_change,0.1785
2016-10-10,2016-10-27,neutral,0.5,0.5,0.0,164144.7301,161734.0235,-0.014686,-2410.7066,13,state_change,0.177
2016-10-27,2016-11-10,iwm_heavy,0.4,0.6,0.0,161731.0581,165895.6507,0.02575,4164.5926,10,state_change,0.1833
2016-11-10,2016-11-15,neutral,0.5,0.5,0.0,165892.5891,168857.3422,0.017872,2964.7531,3,state_change,0.1845
2016-11-15,2016-12-23,spy_heavy,0.6,0.4,0.0,168854.1294,177148.6938,0.049123,8294.5644,27,state_change,0.1903
2016-12-23,2017-01-05,neutral,0.5,0.5,0.0,177145.764,178803.1231,0.009356,1657.3591,7,state_change,0.1654
2017-01-05,2017-01-10,spy_heavy,0.6,0.4,0.0,178800.0168,177604.3369,-0.006687,-1195.6799,3,state_change,0.1737
2017-01-10,2017-02-08,neutral,0.5,0.5,0.0,177601.1853,178723.5689,0.00632,1122.3836,20,state_change,0.1774
2017-02-08,2017-02-13,iwm_heavy,0.4,0.6,0.0,178720.4753,182499.9984,0.021148,3779.5231,3,state_change,0.1731
2017-02-13,2017-02-17,neutral,0.5,0.5,0.0,182496.8422,183021.6797,0.002876,524.8375,4,state_change,0.1729
2017-02-17,2017-03-31,iwm_heavy,0.4,0.6,0.0,183018.5307,183446.8049,0.00234,428.2742,29,state_change,0.1721
2017-03-31,2017-04-05,neutral,0.5,0.5,0.0,183443.858,183190.0215,-0.001384,-253.8365,3,state_change,0.1606
2017-04-05,2017-04-11,iwm_heavy,0.4,0.6,0.0,183186.9026,181511.9822,-0.009143,-1674.9204,4,state_change,0.1703
2017-04-11,2017-04-17,neutral,0.5,0.5,0.0,181508.9665,180012.261,-0.008246,-1496.7055,3,state_change,0.1661
2017-04-17,2017-04-20,iwm_heavy,0.4,0.6,0.0,180009.2062,182159.2031,0.011944,2149.9969,3,state_change,0.1697
2017-04-20,2017-04-27,neutral,0.5,0.5,0.0,182156.0532,187293.2466,0.028202,5137.1934,5,state_change,0.1729
2017-04-27,2017-05-02,spy_heavy,0.6,0.4,0.0,187290.0055,186602.1045,-0.003673,-687.901,3,state_change,0.173
2017-05-02,2017-05-18,neutral,0.5,0.5,0.0,186598.92,181778.0842,-0.025835,-4820.8358,12,state_change,0.1707
2017-05-18,2017-06-05,iwm_heavy,0.4,0.6,0.0,181774.8117,188684.9066,0.038015,6910.0949,11,state_change,0.18
2017-06-05,2017-06-08,neutral,0.5,0.5,0.0,188681.7296,187943.8158,-0.003911,-737.9138,3,state_change,0.1684
2017-06-08,2017-06-13,iwm_heavy,0.4,0.6,0.0,187940.6328,190293.5021,0.012519,2352.8693,3,state_change,0.1694
2017-06-13,2017-06-22,neutral,0.5,0.5,0.0,190290.201,188723.9828,-0.008231,-1566.2182,7,state_change,0.1735
2017-06-22,2017-06-27,iwm_heavy,0.4,0.6,0.0,188720.7096,190151.1573,0.00758,1430.4477,3,state_change,0.1734
2017-06-27,2017-07-05,neutral,0.5,0.5,0.0,190147.9189,190391.8479,0.001283,243.929,5,state_change,0.1703
2017-07-05,2017-07-10,spy_heavy,0.6,0.4,0.0,190388.6512,189511.958,-0.004605,-876.6932,3,state_change,0.1679
2017-07-10,2017-07-26,neutral,0.5,0.5,0.0,189508.7639,194580.7673,0.026764,5072.0034,12,state_change,0.1685
2017-07-26,2017-07-31,spy_heavy,0.6,0.4,0.0,194577.5137,193356.364,-0.006276,-1221.1497,3,state_change,0.1672
2017-07-31,2017-08-03,neutral,0.5,0.5,0.0,193353.0869,192119.6233,-0.006379,-1233.4636,3,state_change,0.1695
2017-08-03,2017-09-01,iwm_heavy,0.4,0.6,0.0,192116.3544,191928.3357,-0.000979,-188.0187,21,state_change,0.1702
2017-09-01,2017-09-27,neutral,0.5,0.5,0.0,191925.1949,197278.9991,0.027895,5353.8042,17,state_change,0.1636
2017-09-27,2017-10-18,spy_heavy,0.6,0.4,0.0,197275.5471,202224.2337,0.025085,4948.6866,15,state_change,0.175
2017-10-18,2017-12-07,neutral,0.5,0.5,0.0,202220.9915,206673.3183,0.022017,4452.3268,35,state_change,0.1603
2017-12-07,2017-12-19,iwm_heavy,0.4,0.6,0.0,206669.8385,211299.2056,0.0224,4629.3671,8,state_change,0.1684
2017-12-19,2018-01-04,neutral,0.5,0.5,0.0,211295.8302,212917.3089,0.007674,1621.4787,10,state_change,0.1597
2018-01-04,2018-01-12,iwm_heavy,0.4,0.6,0.0,212913.8834,216787.1576,0.018192,3873.2742,6,state_change,0.1609
2018-01-12,2018-01-18,neutral,0.5,0.5,0.0,216783.7426,217667.4641,0.004077,883.7215,3,state_change,0.1575
2018-01-18,2018-02-09,iwm_heavy,0.4,0.6,0.0,217663.9036,203155.4548,-0.066655,-14508.4488,16,state_change,0.1636
2018-02-09,2018-02-14,neutral,0.5,0.5,0.0,203152.1222,205121.4089,0.009694,1969.2867,3,state_change,0.164
2018-02-14,2018-02-20,iwm_heavy,0.4,0.6,0.0,205117.992,211616.0526,0.03168,6498.0606,3,state_change,0.1666
2018-02-20,2018-02-27,neutral,0.5,0.5,0.0,211612.5994,215801.5975,0.019796,4188.9981,5,state_change,0.1632
2018-02-27,2018-03-02,iwm_heavy,0.4,0.6,0.0,215798.0847,206578.7824,-0.042722,-9219.3023,3,state_change,0.1628
2018-03-02,2018-03-08,neutral,0.5,0.5,0.0,206575.3863,215275.5242,0.042116,8700.1379,4,state_change,0.1644
2018-03-08,2018-03-16,spy_heavy,0.6,0.4,0.0,215271.8612,216283.4964,0.004699,1011.6352,6,state_change,0.1702
2018-03-16,2018-03-21,neutral,0.5,0.5,0.0,216279.9954,214407.0421,-0.00866,-1872.9533,3,state_change,0.1619
2018-03-21,2018-04-30,spy_heavy,0.6,0.4,0.0,214403.5392,212158.1478,-0.010473,-2245.3914,27,state_change,0.1634
2018-04-30,2018-05-03,neutral,0.5,0.5,0.0,212154.8054,209547.5106,-0.01229,-2607.2948,3,state_change,0.1575
2018-05-03,2018-05-15,spy_heavy,0.6,0.4,0.0,209544.0305,216518.7857,0.033285,6974.7552,8,state_change,0.1661
2018-05-15,2018-05-18,neutral,0.5,0.5,0.0,216515.3157,218737.3232,0.010263,2222.0075,3,state_change,0.1603
2018-05-18,2018-06-29,spy_heavy,0.6,0.4,0.0,218733.7064,220840.7399,0.009633,2107.0335,29,state_change,0.1653
2018-06-29,2018-07-05,neutral,0.5,0.5,0.0,220837.3443,222302.9077,0.006636,1465.5634,3,state_change,0.1538
2018-07-05,2018-07-11,spy_heavy,0.6,0.4,0.0,222299.3176,225683.4657,0.015223,3384.1481,4,state_change,0.1615
2018-07-11,2018-07-26,neutral,0.5,0.5,0.0,225679.8818,228170.0527,0.011034,2490.1709,11,state_change,0.1588
2018-07-26,2018-08-15,iwm_heavy,0.4,0.6,0.0,228166.3249,227934.7231,-0.001015,-231.6018,14,state_change,0.1634
2018-08-15,2018-08-20,neutral,0.5,0.5,0.0,227931.1494,229972.9931,0.008958,2041.8437,3,state_change,0.1568
2018-08-20,2018-08-23,iwm_heavy,0.4,0.6,0.0,229969.3808,231961.8031,0.008664,1992.4223,3,state_change,0.1571
2018-08-23,2018-09-14,neutral,0.5,0.5,0.0,231958.1083,233805.5254,0.007964,1847.4171,15,state_change,0.1593
2018-09-14,2018-10-12,iwm_heavy,0.4,0.6,0.0,233801.7635,217457.247,-0.069908,-16344.5165,20,state_change,0.1609
2018-10-12,2018-10-17,shy,0.0,0.0,1.0,217314.6025,217288.3909,-0.000121,-26.2116,3,state_change,6.5597
2018-10-17,2018-10-24,iwm_heavy,0.4,0.6,0.0,217145.6506,209378.6933,-0.035768,-7766.9573,5,state_change,6.5692
2018-10-24,2018-11-07,shy,0.0,0.0,1.0,209240.7665,209230.3491,-5e-05,-10.4174,10,state_change,6.5874
2018-11-07,2018-11-12,neutral,0.5,0.5,0.0,209092.9274,208051.1597,-0.004982,-1041.7677,3,state_change,6.568
2018-11-12,2018-11-15,iwm_heavy,0.4,0.6,0.0,208047.7479,201040.8617,-0.033679,-7006.8862,3,state_change,0.164
2018-11-15,2018-11-29,shy,0.0,0.0,1.0,200908.1728,201271.1001,0.001806,362.9273,9,state_change,6.6001
2018-11-29,2018-12-04,neutral,0.5,0.5,0.0,201138.8407,204272.7035,0.015581,3133.8628,3,state_change,6.5712
2018-12-04,2018-12-10,iwm_heavy,0.4,0.6,0.0,204269.3813,192309.3713,-0.05855,-11960.01,3,state_change,0.1626
2018-12-10,2019-02-05,shy,0.0,0.0,1.0,192182.3038,193525.2254,0.006988,1342.9216,38,state_change,6.6075
2019-02-05,2019-02-08,neutral,0.5,0.5,0.0,193398.643,190838.5516,-0.013237,-2560.0914,3,state_change,6.5409
2019-02-08,2019-02-13,shy,0.0,0.0,1.0,190713.7223,190463.0081,-0.001315,-250.7142,3,state_change,6.5411
2019-02-13,2019-03-06,spy_heavy,0.6,0.4,0.0,190338.8614,193341.8556,0.015777,3002.9942,14,state_change,6.5182
2019-03-06,2019-03-21,neutral,0.5,0.5,0.0,193338.8162,192496.6636,-0.004356,-842.1526,11,state_change,0.1572
2019-03-21,2019-04-11,iwm_heavy,0.4,0.6,0.0,192493.397,198362.8449,0.030492,5869.4479,15,state_change,0.1697
2019-04-11,2019-04-16,neutral,0.5,0.5,0.0,198359.7048,199207.2662,0.004273,847.5614,3,state_change,0.1583
2019-04-16,2019-04-30,iwm_heavy,0.4,0.6,0.0,199204.0826,200991.075,0.008971,1786.9924,9,state_change,0.1598
2019-04-30,2019-05-20,neutral,0.5,0.5,0.0,200987.9417,193199.8883,-0.038749,-7788.0534,14,state_change,0.1559
2019-05-20,2019-06-03,iwm_heavy,0.4,0.6,0.0,193196.6973,186390.9398,-0.035227,-6805.7575,9,state_change,0.1652
2019-06-03,2019-06-06,shy,0.0,0.0,1.0,186268.3662,186422.9269,0.00083,154.5607,3,state_change,6.5762
2019-06-06,2019-07-01,iwm_heavy,0.4,0.6,0.0,186300.3928,196147.2341,0.052855,9846.8413,17,state_change,6.5729
2019-07-01,2019-07-05,neutral,0.5,0.5,0.0,196144.1562,195119.1975,-0.005226,-1024.9587,3,state_change,0.1569
2019-07-05,2019-07-25,iwm_heavy,0.4,0.6,0.0,195116.0245,197306.8481,0.011228,2190.8236,14,state_change,0.1626
2019-07-25,2019-07-30,neutral,0.5,0.5,0.0,197303.7765,195635.509,-0.008455,-1668.2675,3,state_change,0.1557
2019-07-30,2019-08-02,iwm_heavy,0.4,0.6,0.0,195632.3672,192756.6978,-0.014699,-2875.6694,3,state_change,0.1606
2019-08-02,2019-08-07,neutral,0.5,0.5,0.0,192753.5951,186241.4298,-0.033785,-6512.1653,3,state_change,0.161
2019-08-07,2019-09-11,iwm_heavy,0.4,0.6,0.0,186238.4232,194909.8996,0.046561,8671.4764,24,state_change,0.1614
2019-09-11,2019-09-17,neutral,0.5,0.5,0.0,194906.8384,197177.9641,0.011652,2271.1257,4,state_change,0.1571
2019-09-17,2019-09-20,spy_heavy,0.6,0.4,0.0,197174.7612,197025.4199,-0.000757,-149.3413,3,state_change,0.1624
2019-09-20,2019-10-01,neutral,0.5,0.5,0.0,197022.193,194267.0039,-0.013984,-2755.1891,7,state_change,0.1638
2019-10-01,2019-10-17,iwm_heavy,0.4,0.6,0.0,194263.864,194908.1648,0.003317,644.3008,12,state_change,0.1616
2019-10-17,2019-11-06,neutral,0.5,0.5,0.0,194905.132,201582.7647,0.034261,6677.6327,14,state_change,0.1556
2019-11-06,2019-11-11,spy_heavy,0.6,0.4,0.0,201579.4966,201246.2741,-0.001653,-333.2225,3,state_change,0.1621
2019-11-11,2019-12-11,neutral,0.5,0.5,0.0,201243.1048,206494.7872,0.026096,5251.6824,21,state_change,0.1575
2019-12-11,2019-12-16,spy_heavy,0.6,0.4,0.0,206491.5449,209442.809,0.014292,2951.2641,3,state_change,0.157
2019-12-16,2019-12-19,neutral,0.5,0.5,0.0,209439.5641,210408.5332,0.004626,968.9691,3,state_change,0.1549
2019-12-19,2019-12-27,spy_heavy,0.6,0.4,0.0,210405.2777,213525.9572,0.014832,3120.6795,5,state_change,0.1547
2019-12-27,2020-01-03,neutral,0.5,0.5,0.0,213522.6764,210512.5943,-0.014097,-3010.0821,4,state_change,0.1536
2020-01-03,2020-01-17,iwm_heavy,0.4,0.6,0.0,210509.2976,218317.669,0.037093,7808.3714,10,state_change,0.1566
2020-01-17,2020-01-23,neutral,0.5,0.5,0.0,218314.3385,215923.6561,-0.010951,-2390.6824,3,state_change,0.1526
2020-01-23,2020-02-25,iwm_heavy,0.4,0.6,0.0,215920.27,210621.7513,-0.024539,-5298.5187,22,state_change,0.1568
2020-02-25,2020-02-28,neutral,0.5,0.5,0.0,210618.5401,187712.3174,-0.108757,-22906.2227,3,state_change,0.1525
2020-02-28,2020-03-05,shy,0.0,0.0,1.0,187589.4758,188873.1448,0.006843,1283.669,4,state_change,6.5441
2020-03-05,2020-03-10,iwm_heavy,0.4,0.6,0.0,188749.0393,172952.1251,-0.083693,-15796.9142,3,state_change,6.5708
2020-03-10,2020-05-27,shy,0.0,0.0,1.0,172837.5179,173855.7848,0.005891,1018.2669,54,state_change,6.6265
2020-05-27,2020-06-01,spy_heavy,0.6,0.4,0.0,173742.6687,173125.8643,-0.00355,-616.8044,3,state_change,6.5063
2020-06-01,2020-06-04,neutral,0.5,0.5,0.0,173122.9073,178105.221,0.028779,4982.3137,3,state_change,0.1708
2020-06-04,2020-06-12,spy_heavy,0.6,0.4,0.0,178102.3012,175377.9979,-0.015296,-2724.3033,6,state_change,0.1639
2020-06-12,2020-06-17,neutral,0.5,0.5,0.0,175375.0319,180001.1296,0.026378,4626.0977,3,state_change,0.1691
2020-06-17,2020-06-22,spy_heavy,0.6,0.4,0.0,179998.1281,176207.2696,-0.021061,-3790.8585,3,state_change,0.1667
2020-06-22,2020-06-30,neutral,0.5,0.5,0.0,176204.3071,175330.2082,-0.004961,-874.0989,6,state_change,0.1681
2020-06-30,2020-07-06,spy_heavy,0.6,0.4,0.0,175327.2427,181929.7226,0.037658,6602.4799,3,state_change,0.1691
2020-07-06,2020-08-10,neutral,0.5,0.5,0.0,181926.7532,194392.7935,0.068522,12466.0403,25,state_change,0.1632
2020-08-10,2020-08-19,spy_heavy,0.6,0.4,0.0,194389.6598,195917.5478,0.00786,1527.888,7,state_change,0.1612
2020-08-19,2020-08-27,neutral,0.5,0.5,0.0,195914.4622,198142.0503,0.01137,2227.5881,6,state_change,0.1575
2020-08-27,2020-09-09,iwm_heavy,0.4,0.6,0.0,198138.7706,192074.8408,-0.030604,-6063.9298,8,state_change,0.1655
2020-09-09,2020-09-14,neutral,0.5,0.5,0.0,192071.8381,191522.0366,-0.002862,-549.8015,3,state_change,0.1563
2020-09-14,2020-09-17,iwm_heavy,0.4,0.6,0.0,191518.9987,192175.9715,0.00343,656.9728,3,state_change,0.1586
2020-09-17,2020-09-24,neutral,0.5,0.5,0.0,192172.7884,183932.2126,-0.042881,-8240.5758,5,state_change,0.1656
2020-09-24,2020-09-29,iwm_heavy,0.4,0.6,0.0,183929.1356,191300.9071,0.040079,7371.7715,3,state_change,0.1673
2020-09-29,2020-10-06,neutral,0.5,0.5,0.0,191297.8922,198520.5171,0.037756,7222.6249,5,state_change,0.1576
2020-10-06,2020-10-15,spy_heavy,0.6,0.4,0.0,198517.1465,200244.534,0.008701,1727.3875,7,state_change,0.1698
2020-10-15,2020-10-20,neutral,0.5,0.5,0.0,200241.403,201595.3739,0.006762,1353.9709,3,state_change,0.1564
2020-10-20,2020-11-05,spy_heavy,0.6,0.4,0.0,201592.1687,203852.3091,0.011211,2260.1404,12,state_change,0.159
2020-11-05,2020-11-10,neutral,0.5,0.5,0.0,203849.0766,210871.228,0.034448,7022.1514,3,state_change,0.1586
2020-11-10,2020-12-31,spy_heavy,0.6,0.4,0.0,210867.6797,231285.9186,0.09683,20418.2389,36,period_end,0.1683
2021-01-05,2021-02-19,spy_heavy,0.6,0.4,0.0,99992.8329,109984.1329,0.09992,9991.3,31,state_change,0.7167
2021-02-19,2021-02-24,neutral,0.5,0.5,0.0,109982.8852,109217.3326,-0.006961,-765.5526,3,state_change,0.1134
2021-02-24,2021-03-05,spy_heavy,0.6,0.4,0.0,109215.7374,107095.581,-0.019413,-2120.1564,7,state_change,0.1461
2021-03-05,2021-03-10,neutral,0.5,0.5,0.0,107094.0225,110543.5128,0.03221,3449.4903,3,state_change,0.1455
2021-03-10,2021-03-19,spy_heavy,0.6,0.4,0.0,110541.9001,110589.6936,0.000432,47.7935,7,state_change,0.1459
2021-03-19,2021-03-25,neutral,0.5,0.5,0.0,110588.1072,106381.9176,-0.038035,-4206.1896,4,state_change,0.1434
2021-03-25,2021-03-31,iwm_heavy,0.4,0.6,0.0,106380.1795,110409.3238,0.037875,4029.1443,4,state_change,0.1634
2021-03-31,2021-04-06,neutral,0.5,0.5,0.0,110407.6869,113331.181,0.026479,2923.4941,3,state_change,0.1483
2021-04-06,2021-04-27,iwm_heavy,0.4,0.6,0.0,113329.5986,115810.4747,0.021891,2480.8761,15,state_change,0.1396
2021-04-27,2021-04-30,neutral,0.5,0.5,0.0,115808.9255,115010.3438,-0.006896,-798.5817,3,state_change,0.1338
2021-04-30,2021-05-27,iwm_heavy,0.4,0.6,0.0,115008.701,115080.608,0.000625,71.907,19,state_change,0.1428
2021-05-27,2021-07-06,neutral,0.5,0.5,0.0,115079.0432,118329.8851,0.028249,3250.8419,26,state_change,0.136
2021-07-06,2021-08-26,iwm_heavy,0.4,0.6,0.0,118328.1989,117711.4435,-0.005212,-616.7554,37,state_change,0.1425
2021-08-26,2021-09-28,neutral,0.5,0.5,0.0,117710.0802,117771.9258,0.000525,61.8456,22,state_change,0.1158
2021-09-28,2021-10-07,spy_heavy,0.6,0.4,0.0,117770.1627,116750.3501,-0.008659,-1019.8126,7,state_change,0.1497
2021-10-07,2021-10-13,neutral,0.5,0.5,0.0,116748.6792,116353.5215,-0.003385,-395.1577,4,state_change,0.1431
2021-10-13,2021-10-18,spy_heavy,0.6,0.4,0.0,116351.8709,118256.374,0.016368,1904.5031,3,state_change,0.1419
2021-10-18,2021-10-28,neutral,0.5,0.5,0.0,118254.6962,120027.9296,0.014995,1773.2334,8,state_change,0.1419
2021-10-28,2021-11-02,iwm_heavy,0.4,0.6,0.0,120026.1926,123596.9847,0.02975,3570.7921,3,state_change,0.1447
2021-11-02,2021-11-16,spy_heavy,0.6,0.4,0.0,123593.4678,125423.0995,0.014804,1829.6317,10,state_change,0.2846
2021-11-16,2021-11-22,neutral,0.5,0.5,0.0,125421.3959,124989.7693,-0.003441,-431.6266,4,state_change,0.1358
2021-11-22,2022-01-24,iwm_heavy,0.4,0.6,0.0,124987.9723,108356.5337,-0.133064,-16631.4386,42,state_change,0.1438
2022-01-24,2022-01-31,shy,0.0,0.0,1.0,108286.9463,107981.5888,-0.00282,-305.3575,5,state_change,6.4221
2022-01-31,2022-02-10,iwm_heavy,0.4,0.6,0.0,107912.1111,111737.1249,0.035446,3825.0138,8,state_change,6.4342
2022-02-10,2022-02-15,neutral,0.5,0.5,0.0,111735.4787,110760.4427,-0.008726,-975.036,3,state_change,0.1473
2022-02-15,2022-03-21,shy,0.0,0.0,1.0,110689.3025,110025.2197,-0.006,-664.0828,23,state_change,6.4229
2022-03-21,2022-04-06,neutral,0.5,0.5,0.0,109954.4158,108800.7129,-0.010493,-1153.7029,12,state_change,6.4352
2022-04-06,2022-04-12,iwm_heavy,0.4,0.6,0.0,108799.0511,107594.462,-0.011072,-1204.5891,4,state_change,0.1527
2022-04-12,2022-08-17,shy,0.0,0.0,1.0,107525.0204,106858.5241,-0.006199,-666.4963,87,state_change,6.454
2022-08-17,2022-08-22,spy_heavy,0.6,0.4,0.0,106789.8481,104008.518,-0.026045,-2781.3301,3,state_change,6.4268
2022-08-22,2022-12-01,shy,0.0,0.0,1.0,103941.6351,103128.4592,-0.007823,-813.1759,71,state_change,6.4305
2022-12-01,2022-12-06,neutral,0.5,0.5,0.0,103061.7222,100437.9862,-0.025458,-2623.736,3,state_change,6.4713
2022-12-06,2022-12-14,shy,0.0,0.0,1.0,100372.9285,100818.1152,0.004435,445.1867,6,state_change,6.4774
2022-12-14,2022-12-19,iwm_heavy,0.4,0.6,0.0,100752.7768,96872.7523,-0.03851,-3880.0245,3,state_change,6.4808
2022-12-19,2023-01-12,shy,0.0,0.0,1.0,96809.9094,97214.5259,0.004179,404.6165,16,state_change,6.4872
2023-01-12,2023-01-18,neutral,0.5,0.5,0.0,97151.7671,98465.8792,0.013526,1314.1121,3,state_change,6.4557
2023-01-18,2023-01-23,spy_heavy,0.6,0.4,0.0,98464.4105,97700.9022,-0.007754,-763.5083,3,state_change,0.1492
2023-01-23,2023-02-01,neutral,0.5,0.5,0.0,97699.478,100262.3541,0.026232,2562.8761,7,state_change,0.1458
2023-02-01,2023-02-10,spy_heavy,0.6,0.4,0.0,100260.8903,99956.7219,-0.003034,-304.1684,7,state_change,0.146
2023-02-10,2023-02-16,neutral,0.5,0.5,0.0,99955.2525,100981.4676,0.010267,1026.2151,4,state_change,0.147
2023-02-16,2023-03-07,spy_heavy,0.6,0.4,0.0,100980.0069,99668.9148,-0.012984,-1311.0921,12,state_change,0.1446
2023-03-07,2023-03-13,neutral,0.5,0.5,0.0,99667.4711,92620.4241,-0.070706,-7047.047,4,state_change,0.1449
2023-03-13,2023-03-17,shy,0.0,0.0,1.0,92560.4594,92741.515,0.001956,181.0556,4,state_change,6.4742
2023-03-17,2023-05-16,iwm_heavy,0.4,0.6,0.0,92681.2194,94507.0611,0.0197,1825.8417,41,state_change,6.5015
2023-05-16,2023-05-31,neutral,0.5,0.5,0.0,94505.8423,95536.3863,0.010905,1030.544,10,state_change,0.129
2023-05-31,2023-06-05,iwm_heavy,0.4,0.6,0.0,95534.9775,98604.4185,0.032129,3069.441,3,state_change,0.1475
2023-06-05,2023-06-08,neutral,0.5,0.5,0.0,98602.9633,100045.8053,0.014633,1442.842,3,state_change,0.1476
2023-06-08,2023-06-13,spy_heavy,0.6,0.4,0.0,100044.2521,101201.9543,0.011572,1157.7022,3,state_change,0.1553
2023-06-13,2023-06-23,neutral,0.5,0.5,0.0,101200.442,99570.6896,-0.016104,-1629.7524,7,state_change,0.1494
2023-06-23,2023-06-28,iwm_heavy,0.4,0.6,0.0,99569.1647,100497.8709,0.009327,928.7062,3,state_change,0.1531
2023-06-28,2023-07-06,neutral,0.5,0.5,0.0,100496.4157,101176.9126,0.006771,680.4969,5,state_change,0.1448
2023-07-06,2023-07-11,iwm_heavy,0.4,0.6,0.0,101175.4562,102873.6801,0.016785,1698.2239,3,state_change,0.1439
2023-07-11,2023-07-14,neutral,0.5,0.5,0.0,102872.1474,105369.7875,0.024279,2497.6401,3,state_change,0.149
2023-07-14,2023-07-25,spy_heavy,0.6,0.4,0.0,105368.3015,106121.387,0.007147,753.0855,7,state_change,0.141
