ticker,entry_date,exit_date,entry_price,exit_price,shares,pnl,entry_cost,exit_cost,transaction_cost,liquidity_constrained,hold_days,exit_reason,regime_active_at_entry,overnight_gap,weekend_gap,period
XLB,2021-09-15,2021-09-23,37.8781,36.7951,593,-642.18,14.3031,14.022,28.3251,False,6,MAX_HOLD,True,True,True,OOS
XLE,2021-11-22,2021-11-24,23.2136,24.2249,964,974.88,16.1481,16.6642,32.8123,False,2,RSI_EXIT,True,True,False,OOS
XLF,2021-11-19,2021-11-24,36.1674,37.0448,617,541.33,14.293,14.5856,28.8786,False,3,RSI_EXIT,True,True,True,OOS
IWM,2021-11-22,2021-11-30,220.7705,209.7003,101,-1118.08,1.669,1.6084,3.2774,False,5,STOP_LOSS,True,True,True,OOS
XLI,2021-11-29,2021-12-03,97.2807,95.5509,231,-399.6,12.4659,12.3126,24.7785,False,4,RSI_EXIT,True,True,False,OOS
XLB,2021-11-29,2021-12-07,39.7702,39.9481,565,100.52,14.171,14.2753,28.4463,False,6,RSI_EXIT,True,True,True,OOS
IWM,2021-12-01,2021-12-08,210.3552,211.6708,105,138.14,1.6774,1.6946,3.372,False,5,RSI_EXIT,True,True,True,OOS
XLV,2022-01-06,2022-01-12,126.7521,126.857,176,18.47,12.1039,12.1263,24.2302,False,4,RSI_EXIT,True,True,True,OOS
IWM,2022-01-20,2022-01-27,194.1752,184.4374,115,-1119.85,1.7451,1.684,3.4291,False,5,STOP_LOSS,True,True,True,OOS
SPY,2022-01-20,2022-01-28,428.0686,408.14,52,-1036.28,1.389,1.3362,2.7252,False,6,MAX_HOLD,True,True,True,OOS
XLV,2022-01-20,2022-01-28,123.2046,119.1445,181,-734.89,12.1239,11.7552,23.879,False,6,MAX_HOLD,True,True,True,OOS
XLF,2022-01-20,2022-01-28,36.573,35.3289,612,-761.39,14.3288,13.9542,28.283,False,6,MAX_HOLD,True,True,True,OOS
XLI,2022-01-21,2022-01-31,95.6717,92.6463,230,-695.84,12.2344,11.8813,24.1157,False,6,MAX_HOLD,True,True,True,OOS
XLF,2022-04-06,2022-04-11,34.9906,35.2062,615,132.63,13.911,13.9916,27.9026,False,3,RSI_EXIT,True,True,True,OOS
XLI,2022-04-06,2022-04-14,93.7442,94.2124,229,107.22,11.96,12.011,23.971,False,6,RSI_EXIT,True,True,True,OOS
XLK,2022-04-12,2022-04-20,72.9622,73.3241,295,106.76,12.3701,12.4356,24.8057,False,5,RSI_EXIT,False,True,True,OOS
XLE,2023-02-21,2023-02-28,37.7762,38.468,571,395.02,13.8036,13.9978,27.8014,False,5,RSI_EXIT,True,True,True,OOS
XLP,2023-03-01,2023-03-03,65.901,66.4388,328,176.4,12.5272,12.634,25.1612,False,2,RSI_EXIT,True,True,False,OOS
XLV,2023-03-02,2023-03-06,119.8285,122.4161,180,465.76,11.7495,12.0019,23.7514,False,2,RSI_EXIT,True,True,True,OOS
XLV,2023-03-13,2023-03-15,117.3257,118.4478,184,206.47,11.7828,11.8956,23.6784,False,2,RSI_EXIT,False,True,False,OOS
XLF,2023-03-10,2023-03-15,31.4483,29.836,693,-1117.35,14.4634,13.9213,28.3847,False,3,STOP_LOSS,True,True,True,OOS
XLK,2023-04-26,2023-04-28,71.7893,73.0334,301,374.46,12.4171,12.6192,25.0364,False,2,RSI_EXIT,True,True,False,OOS
XLI,2023-04-27,2023-05-01,93.1997,95.5806,231,549.99,12.0179,12.3066,24.3245,False,2,RSI_EXIT,True,True,True,OOS
XLV,2023-05-17,2023-05-22,124.7595,125.0234,174,45.92,11.7837,11.8129,23.5965,False,3,RSI_EXIT,True,True,True,OOS
XLP,2023-05-23,2023-06-01,68.7627,66.9149,317,-585.73,12.5513,12.258,24.8093,False,6,MAX_HOLD,True,True,True,OOS
XLV,2023-05-26,2023-06-02,121.514,122.7225,178,215.12,11.7494,11.8809,23.6303,False,4,RSI_EXIT,True,True,True,OOS
IWM,2023-06-26,2023-06-28,174.1831,176.6161,124,301.69,1.754,1.7704,3.5244,False,2,RSI_EXIT,True,True,False,OOS
XLK,2023-08-14,2023-08-15,81.873,82.9233,265,278.33,12.2726,12.4233,24.6959,False,1,RSI_EXIT,True,True,False,OOS
IWM,2023-08-10,2023-08-18,185.5735,175.8634,117,-1136.08,1.7099,1.6503,3.3602,False,6,MAX_HOLD,True,True,True,OOS
XLI,2023-08-18,2023-08-24,101.2662,102.2291,213,205.09,11.9125,12.0341,23.9466,False,4,RSI_EXIT,True,True,True,OOS
XLF,2023-08-18,2023-08-28,32.3206,32.6129,669,195.54,14.2192,14.3289,28.5481,False,6,RSI_EXIT,True,True,True,OOS
XLI,2023-09-14,2023-09-15,101.0742,100.9528,214,-25.98,11.9607,11.9582,23.919,False,1,RSI_EXIT,True,True,False,OOS
QQQ,2023-09-22,2023-09-29,354.3821,356.2178,61,111.98,1.4108,1.4134,2.8242,False,5,RSI_EXIT,True,True,True,OOS
IWM,2023-09-22,2023-09-29,171.403,173.5468,126,270.12,1.7563,1.7679,3.5242,False,5,RSI_EXIT,True,True,True,OOS
XLB,2023-09-22,2023-09-29,37.469,37.7874,579,184.34,13.8945,13.9983,27.8927,False,5,RSI_EXIT,True,True,True,OOS
SPY,2023-09-22,2023-10-02,419.1946,413.4915,51,-290.86,1.337,1.3209,2.6579,False,6,MAX_HOLD,True,True,True,OOS
XLI,2023-09-22,2023-10-02,98.3321,97.3945,220,-206.27,11.9922,11.8958,23.8879,False,6,MAX_HOLD,True,True,True,OOS
XLE,2023-10-05,2023-10-10,38.975,40.8372,557,1037.23,13.748,14.2908,28.0388,False,3,RSI_EXIT,True,True,True,OOS
XLV,2023-10-24,2023-11-01,121.7278,119.2373,180,-448.29,11.9071,11.702,23.6091,False,6,MAX_HOLD,True,True,True,OOS
SPY,2024-01-05,2024-01-09,454.9974,459.2039,47,197.71,1.3141,1.325,2.6391,False,2,RSI_EXIT,True,True,True,OOS
QQQ,2024-01-04,2024-01-09,391.6406,396.9938,55,294.43,1.373,1.3893,2.7623,False,3,RSI_EXIT,True,True,True,OOS
IWM,2024-01-04,2024-01-09,188.8996,189.1521,115,29.03,1.7129,1.7169,3.4298,False,3,RSI_EXIT,True,True,True,OOS
XLK,2024-01-03,2024-01-09,91.5988,92.265,238,158.57,12.1667,12.2666,24.4333,False,4,RSI_EXIT,True,True,True,OOS
XLI,2024-01-04,2024-01-09,107.9953,107.9153,201,-16.08,11.9339,11.9384,23.8723,False,3,RSI_EXIT,True,True,True,OOS
IWM,2024-01-18,2024-01-22,185.6388,188.9575,118,391.61,1.732,1.7515,3.4836,False,2,RSI_EXIT,True,True,True,OOS
XLB,2024-01-18,2024-01-23,39.3566,39.695,558,188.83,13.8771,13.9583,27.8354,False,3,RSI_EXIT,True,True,True,OOS
XLP,2024-01-23,2024-01-24,67.9027,68.1443,325,78.54,12.7176,12.7764,25.4939,False,1,RSI_EXIT,True,True,False,OOS
XLV,2024-04-05,2024-04-15,137.1086,135.4049,161,-274.3,11.9038,11.7837,23.6876,False,6,MAX_HOLD,True,True,True,OOS
XLV,2024-04-16,2024-04-22,135.2707,134.6898,162,-94.11,11.8336,11.7963,23.6299,False,4,RSI_EXIT,True,True,True,OOS
XLE,2024-04-17,2024-04-22,44.2096,44.2818,496,35.77,13.5047,13.5385,27.0432,False,3,RSI_EXIT,True,True,True,OOS
XLF,2024-04-15,2024-04-22,39.3749,39.3447,559,-16.88,13.8587,13.8626,27.7213,False,5,RSI_EXIT,True,True,True,OOS
XLI,2024-04-17,2024-04-23,119.0875,118.7828,184,-56.08,11.9482,11.93,23.8782,False,4,RSI_EXIT,True,True,True,OOS
XLB,2024-04-16,2024-04-24,42.8432,42.2706,512,-293.18,13.6485,13.5066,27.1551,False,6,MAX_HOLD,True,True,True,OOS
IWM,2024-05-24,2024-06-03,199.8502,202.4929,109,288.06,1.6806,1.6917,3.3723,False,5,RSI_EXIT,True,True,True,OOS
XLV,2024-05-29,2024-06-03,136.8378,138.7678,160,308.81,11.8097,11.9869,23.7967,False,3,RSI_EXIT,True,True,True,OOS
XLB,2024-07-02,2024-07-05,41.9543,42.3705,526,218.96,13.7743,13.8936,27.6679,False,2,RSI_EXIT,True,True,False,OOS
XLV,2024-07-03,2024-07-10,140.4912,140.7767,157,44.83,11.849,11.893,23.742,False,4,RSI_EXIT,True,True,True,OOS
QQQ,2024-07-22,2024-07-30,476.7191,461.493,46,-700.4,1.3558,1.3247,2.6805,False,6,MAX_HOLD,True,True,True,OOS
XLK,2024-07-22,2024-07-30,110.7448,106.8309,199,-778.87,12.1635,11.7978,23.9613,False,6,MAX_HOLD,True,True,True,OOS
IWM,2024-08-06,2024-08-09,198.6663,202.5883,109,427.5,1.6959,1.7174,3.4133,False,3,RSI_EXIT,True,True,False,OOS
XLF,2024-08-06,2024-08-09,39.9594,41.067,546,604.76,13.7291,14.0514,27.7805,False,3,RSI_EXIT,True,True,False,OOS
SPY,2024-09-09,2024-09-11,533.4573,537.3594,41,159.98,1.3185,1.3258,2.6442,False,2,RSI_EXIT,True,True,False,OOS
XLK,2024-09-09,2024-09-11,102.1645,104.3393,215,467.6,12.2439,12.4974,24.7413,False,2,RSI_EXIT,True,True,False,OOS
IWM,2024-09-09,2024-09-13,203.6962,209.4181,108,617.96,1.7067,1.737,3.4437,False,4,RSI_EXIT,True,True,False,OOS
XLV,2024-09-26,2024-10-01,148.6477,150.0951,149,215.66,11.8754,11.9946,23.8701,False,3,RSI_EXIT,True,True,True,OOS
XLP,2024-10-04,2024-10-10,77.926,78.2793,286,101.05,12.6351,12.6996,25.3347,False,4,RSI_EXIT,True,True,True,OOS
XLB,2024-10-25,2024-11-04,45.9208,45.4374,486,-234.94,13.6905,13.6002,27.2906,False,6,MAX_HOLD,True,True,True,OOS
XLV,2024-10-28,2024-11-05,145.2556,142.6358,153,-400.83,11.9403,11.7537,23.694,False,6,MAX_HOLD,True,True,True,OOS
XLE,2024-10-29,2024-11-05,42.4526,42.881,525,224.89,13.8783,13.9957,27.874,False,5,RSI_EXIT,True,True,True,OOS
XLI,2024-10-28,2024-11-05,133.2611,131.405,167,-309.97,12.034,11.896,23.93,False,6,MAX_HOLD,True,True,True,OOS
XLV,2024-11-18,2024-11-21,137.9059,139.1301,161,197.1,11.9782,12.0976,24.0758,False,3,RSI_EXIT,True,True,False,OOS
QQQ,2024-11-18,2024-11-22,494.2258,500.4049,44,271.88,1.3401,1.353,2.6931,False,4,RSI_EXIT,True,True,False,OOS
XLK,2024-11-18,2024-11-22,113.3827,115.412,195,395.72,12.178,12.3856,24.5636,False,4,RSI_EXIT,True,True,False,OOS
XLE,2024-12-05,2024-12-13,44.1553,42.8238,506,-673.7,13.7935,13.4677,27.2613,False,6,MAX_HOLD,True,True,True,OOS
XLB,2024-12-06,2024-12-16,44.9396,43.21,497,-859.65,13.7857,13.3495,27.1352,False,6,MAX_HOLD,True,True,True,OOS
XLV,2024-12-09,2024-12-17,140.7815,135.0597,158,-904.05,11.9936,11.5373,23.5309,False,6,MAX_HOLD,True,True,True,OOS
XLI,2024-12-12,2024-12-20,135.8758,129.2625,162,-1071.35,11.8934,11.3767,23.2701,False,6,MAX_HOLD,True,True,True,OOS
XLF,2024-12-18,2024-12-23,48.0909,47.1291,453,-435.66,13.219,13.0104,26.2293,False,3,RSI_EXIT,True,True,True,OOS
XLV,2024-12-18,2024-12-24,135.6151,135.6027,160,-1.99,11.7198,11.7301,23.4499,False,4,RSI_EXIT,True,True,True,OOS
XLE,2024-12-17,2024-12-26,41.3079,40.6751,528,-334.12,13.6378,13.4914,27.1292,False,6,RSI_EXIT,True,True,True,OOS
XLB,2024-12-17,2024-12-26,42.7779,41.5474,510,-627.52,13.5702,13.2778,26.848,False,6,RSI_EXIT,True,True,True,OOS
